,0,1,2,3,4
warring,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,0.00011297537700249562,2.2959234043217548e-07
warrior,0.00013224906174205637,7.208638024441031e-08,0.00028427437333262154,0.00036653607351682494,2.2959234043217548e-07
warriorking,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.3188826383649725e-05
warriors,8.260403606624381e-08,7.208638024441031e-08,0.0006818609094621622,0.0004228828949644537,2.2959234043217548e-07
wars,7.442623649568567e-05,4.33239145268906e-05,2.8399038294967185e-07,2.8173410723814373e-07,0.0014696205711063554
warship,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.3188826383649725e-05
wartime,2.4863814855939386e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
wartzenagger,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
warves,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
warvish,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8455144831052514e-05,2.2959234043217548e-07
wary,8.260403606624381e-08,3.611527650244957e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
warzenagger,8.260403606624381e-08,7.208638024441031e-08,2.868302867791686e-05,2.8173410723814373e-07,2.2959234043217548e-07
waseven,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8455144831052514e-05,2.2959234043217548e-07
wash,8.260403606624381e-08,7.208638024441031e-08,5.708206697288404e-05,5.662855555486688e-05,2.2959234043217548e-07
washbuckling,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.3188826383649725e-05
washed,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,8.480196627868125e-05,2.2959234043217548e-07
washing,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
wasimfatima,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8455144831052514e-05,2.2959234043217548e-07
wasnt,2.4863814855939386e-05,7.208638024441031e-08,2.8399038294967185e-07,0.00019749560917393873,2.2959234043217548e-07
wasoh,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8455144831052514e-05,2.2959234043217548e-07
wasool,1.6603411249315005e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
wasproves,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8455144831052514e-05,2.2959234043217548e-07
waste,8.260403606624381e-08,0.0005118853861155577,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
wasted,8.260403606624381e-08,0.00025958305526012154,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
wasteful,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
wasteland,8.260403606624381e-08,2.1698000453567503e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
wastes,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,0.00011297537700249562,2.2959234043217548e-07
wasting,8.260403606624381e-08,0.00010099301872241885,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
wastinghis,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
wasy,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
wat,6.61658328890613e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
watc,4.138462206918815e-05,2.8906638478008535e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
watch,0.006013656429658616,0.003106995074914329,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
watcha,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
watchable,0.00014050946534868074,9.378438069797782e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
watchbut,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
watche,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
watched,0.0011317578981436065,0.001485051519415097,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
watcher,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,5.662855555486688e-05,2.2959234043217548e-07
watchers,1.6603411249315005e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
watches,8.260403606624381e-08,8.65757426735368e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
watchfires,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.3188826383649725e-05
watchi,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
watching,0.0016026009037211962,0.0025663472230812515,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
watchso,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8455144831052514e-05,2.2959234043217548e-07
watcht,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8455144831052514e-05,2.2959234043217548e-07
water,8.260403606624381e-08,0.00014424484686906505,2.8399038294967185e-07,0.00011297537700249562,2.2959234043217548e-07
watered,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
watereddown,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.3188826383649725e-05
waterfalls,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,5.662855555486688e-05,2.2959234043217548e-07
watering,1.6603411249315005e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
watermarks,1.6603411249315005e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
watermill,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
waterproof,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
watertight,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
watery,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
wave,8.268664010231007e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
wavered,8.260403606624381e-08,1.4489362429126473e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
wavering,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
wavers,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
waves,8.260403606624381e-08,2.1698000453567503e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
waving,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8455144831052514e-05,2.2959234043217548e-07
wax,1.6603411249315005e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
way,0.002957307095207595,0.004065743932164986,2.8399038294967185e-07,2.8173410723814373e-07,0.0012400282306741796
wayand,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
waybattle,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
waybetter,8.260403606624381e-08,7.208638024441031e-08,2.868302867791686e-05,2.8173410723814373e-07,2.2959234043217548e-07
waye,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.3188826383649725e-05
wayhe,8.260403606624381e-08,7.208638024441031e-08,2.868302867791686e-05,2.8455144831052514e-05,2.2959234043217548e-07
wayish,8.260403606624381e-08,7.208638024441031e-08,2.868302867791686e-05,2.8173410723814373e-07,2.2959234043217548e-07
wayne,8.260403606624381e-08,7.208638024441031e-08,0.0001422791818577856,2.8173410723814373e-07,2.2959234043217548e-07
wayots,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
ways,8.260403606624381e-08,0.0006416408705554963,2.8399038294967185e-07,2.8173410723814373e-07,0.00032165886894547786
wayside,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
waytar,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
wayward,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,5.662855555486688e-05,2.2959234043217548e-07
weak,2.4863814855939386e-05,0.0003893385397000601,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
weakbut,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8455144831052514e-05,2.2959234043217548e-07
weakened,8.260403606624381e-08,3.611527650244957e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
weakening,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.3188826383649725e-05
weakens,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,5.662855555486688e-05,2.2959234043217548e-07
weaker,8.260403606624381e-08,9.378438069797782e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
weakest,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,0.00028201584134538186,0.0004594142732047832
weakit,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
weakly,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.3188826383649725e-05
weakness,9.920744731555882e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
weaknesses,8.260403606624381e-08,9.378438069797782e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
weakwilled,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8455144831052514e-05,2.2959234043217548e-07
wealth,8.260403606624381e-08,7.208638024441031e-08,8.548110526785123e-05,0.00011297537700249562,2.2959234043217548e-07
weapon,8.260403606624381e-08,5.7741190575772667e-05,2.868302867791686e-05,2.8173410723814373e-07,0.00036757733703191297
weaponry,8.260403606624381e-08,7.208638024441031e-08,0.00019907725844771996,2.8173410723814373e-07,2.2959234043217548e-07
weapons,0.00013224906174205637,7.208638024441031e-08,0.0008806541775269325,2.8173410723814373e-07,2.2959234043217548e-07
weaponshis,8.260403606624381e-08,7.208638024441031e-08,2.868302867791686e-05,2.8173410723814373e-07,2.2959234043217548e-07
wear,8.260403606624381e-08,0.00010820165674685989,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
weariness,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,4.6148060426867265e-05
wearing,8.260403606624381e-08,7.215846662465472e-05,0.00019907725844771996,2.8173410723814373e-07,2.2959234043217548e-07
wearisome,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8455144831052514e-05,2.2959234043217548e-07
wears,8.260403606624381e-08,6.494982860021369e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
weary,8.260403606624381e-08,4.33239145268906e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
weasel,1.6603411249315005e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
weasellike,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8455144831052514e-05,2.2959234043217548e-07
weather,8.260403606624381e-08,7.208638024441031e-08,0.0001422791818577856,2.8173410723814373e-07,2.2959234043217548e-07
weathered,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,5.662855555486688e-05,2.2959234043217548e-07
weatherman,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.3188826383649725e-05
weave,8.260403606624381e-08,3.611527650244957e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
weaved,8.260403606624381e-08,1.4489362429126473e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
weaver,8.260403606624381e-08,7.208638024441031e-08,5.708206697288404e-05,2.8173410723814373e-07,2.2959234043217548e-07
weaves,8.260403606624381e-08,7.208638024441031e-08,0.00017067822015275278,2.8173410723814373e-07,2.2959234043217548e-07
weaving,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,6.910729447008482e-05
web,8.260403606624381e-08,5.7741190575772667e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
webs,8.260403606624381e-08,1.4489362429126473e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
webshooters,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
website,5.790542928243691e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
websites,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8455144831052514e-05,2.2959234043217548e-07
webslinging,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
wedge,8.260403606624381e-08,1.4489362429126473e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
wee,8.260403606624381e-08,2.1698000453567503e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
week,8.260403606624381e-08,0.0002235398651379164,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
weekend,8.268664010231007e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
weekends,8.260403606624381e-08,1.4489362429126473e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
weekly,8.260403606624381e-08,7.280724404685442e-06,2.868302867791686e-05,2.8173410723814373e-07,2.2959234043217548e-07
weeks,8.260403606624381e-08,7.936710464909576e-05,2.8399038294967185e-07,0.00028201584134538186,2.2959234043217548e-07
weened,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.3188826383649725e-05
weeping,1.6603411249315005e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
weet,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8455144831052514e-05,2.2959234043217548e-07
wefantaculous,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.3188826383649725e-05
wei,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
weighed,8.260403606624381e-08,2.8906638478008535e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
weighing,2.4863814855939386e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
weighs,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
weight,0.0002561551158414221,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
weighty,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,4.6148060426867265e-05
weird,8.260403606624381e-08,0.00019470531304015227,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
weirddad,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
weirder,1.6603411249315005e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
weirdlooking,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.3188826383649725e-05
weirdly,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
weirdo,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
wel,1.6603411249315005e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
welcome,0.00015703027256192952,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
welcomed,8.260403606624381e-08,7.208638024441031e-08,5.708206697288404e-05,2.8173410723814373e-07,2.2959234043217548e-07
welcomes,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
welcoming,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
well,0.006823175983107805,0.002393339910494667,0.0015338320583111777,0.0033529176102411484,0.0023420714647486222
wellacted,2.4863814855939386e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
wellathyaraj,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
